"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","14","5.0","0.35714285714285715","5.0","161.0","11.5","20.0","44.0","22.0","7.0","15.909090909090908","1"
"200.0","13","25.0","1.9230769230769231","10.0","203.0","15.615384615384615","25.0","27.0","13.5","7.0","25.925925925925924","1"
"200.0","13","25.0","1.9230769230769231","10.0","203.0","15.615384615384615","25.0","27.0","13.5","7.0","25.925925925925924","1"
"200.0","13","25.0","1.9230769230769231","10.0","203.0","15.615384615384615","25.0","27.0","13.5","7.0","25.925925925925924","1"
"200.0","13","25.0","1.9230769230769231","10.0","203.0","15.615384615384615","25.0","27.0","13.5","7.0","25.925925925925924","1"
"200.0","13","25.0","1.9230769230769231","10.0","203.0","15.615384615384615","25.0","27.0","13.5","7.0","25.925925925925924","1"
